Message,EventID,SourceName,TimeCreated,Hostname,Task,Level,Keywords,Channel,ProviderGuid,@timestamp,SubjectLogonId,SubjectDomainName,SubjectUserSid,SourceHandleId,TargetHandleId,SourceProcessId,TargetProcessId,SubjectUserName,ObjectServer,HandleId,ProcessName,ProcessId,RestrictedSidCount,ObjectName,ResourceAttributes,PrivilegeList,TransactionId,AccessMask,ObjectType,AccessReason,AccessList,CommandLine,NewProcessId,TargetLogonId,TokenElevationType,NewProcessName,TargetDomainName,TargetUserName,ParentProcessName,TargetUserSid,MandatoryLabel,Service,Type,ReadOperation,ClientProcessId,ProcessCreationTime,ReturnCode,CountOfCredentialsReturned,TargetName,DisabledPrivilegeList,EnabledPrivilegeList,NewSd,OldSd,Flags,PackageSid,Schema,SchemaFriendlyName,Resource,Identity,Status,SourcePort,LayerName,SourceAddress,Protocol,LayerRTID,FilterRTID,Application,RemoteMachineID,Direction,DestPort,RemoteUserID,DestAddress,ProcessID,GrantedAccess,SourceThreadId,SourceImage,CallTrace,UtcTime,TargetProcessGUID,RuleName,SourceProcessGUID,TargetImage,ProcessGuid,Image,EventType,TargetObject,Details,Archived,Hashes,Session,ClientInfo,Signature,Company,ImageLoaded,FileVersion,Description,SignatureStatus,Product,Signed,OriginalFileName,User,ParentProcessId,IntegrityLevel,CurrentDirectory,ParentCommandLine,TerminalSessionId,ParentImage,ParentProcessGuid,LogonGuid,LogonId,Device,TargetFilename,CreationUtcTime,PipeName
"Process accessed:
RuleName: -
UtcTime: 2020-11-02 21:39:13.207
SourceProcessGUID: {39e4a257-f132-5f8b-1200-000000000700}
SourceProcessId: 404
SourceThreadId: 8752
SourceImage: C:\windows\system32\svchost.exe
TargetProcessGUID: {39e4a257-f131-5f8b-0c00-000000000700}
TargetProcessId: 756
TargetImage: C:\windows\system32\lsass.exe
GrantedAccess: 0x1000
CallTrace: C:\windows\SYSTEM32\ntdll.dll+9c584|C:\windows\System32\KERNELBASE.dll+6af15|c:\windows\system32\lsm.dll+ff97|C:\windows\System32\RPCRT4.dll+76a63|C:\windows\System32\RPCRT4.dll+da036|C:\windows\System32\RPCRT4.dll+37b7c|C:\windows\System32\RPCRT4.dll+549f8|C:\windows\System32\RPCRT4.dll+2c9b1|C:\windows\System32\RPCRT4.dll+2c26b|C:\windows\System32\RPCRT4.dll+1a8cf|C:\windows\System32\RPCRT4.dll+19d7a|C:\windows\System32\RPCRT4.dll+19361|C:\windows\System32\RPCRT4.dll+18dce|C:\windows\System32\RPCRT4.dll+16a05|C:\windows\SYSTEM32\ntdll.dll+333ed|C:\windows\SYSTEM32\ntdll.dll+34142|C:\windows\System32\KERNEL32.DLL+17c24|C:\windows\SYSTEM32\ntdll.dll+6cea1",10,Microsoft-Windows-Sysmon,2020-11-02T04:39:13.215Z,WORKSTATION5,10,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:13.215Z,,,,,,404,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1000,8752.0,C:\windows\system32\svchost.exe,C:\windows\SYSTEM32\ntdll.dll+9c584|C:\windows\System32\KERNELBASE.dll+6af15|c:\windows\system32\lsm.dll+ff97|C:\windows\System32\RPCRT4.dll+76a63|C:\windows\System32\RPCRT4.dll+da036|C:\windows\System32\RPCRT4.dll+37b7c|C:\windows\System32\RPCRT4.dll+549f8|C:\windows\System32\RPCRT4.dll+2c9b1|C:\windows\System32\RPCRT4.dll+2c26b|C:\windows\System32\RPCRT4.dll+1a8cf|C:\windows\System32\RPCRT4.dll+19d7a|C:\windows\System32\RPCRT4.dll+19361|C:\windows\System32\RPCRT4.dll+18dce|C:\windows\System32\RPCRT4.dll+16a05|C:\windows\SYSTEM32\ntdll.dll+333ed|C:\windows\SYSTEM32\ntdll.dll+34142|C:\windows\System32\KERNEL32.DLL+17c24|C:\windows\SYSTEM32\ntdll.dll+6cea1,2020-11-02 21:39:13.207,{39e4a257-f131-5f8b-0c00-000000000700},-,{39e4a257-f132-5f8b-1200-000000000700},C:\windows\system32\lsass.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Process accessed:
RuleName: -
UtcTime: 2020-11-02 21:39:13.207
SourceProcessGUID: {39e4a257-f132-5f8b-1200-000000000700}
SourceProcessId: 404
SourceThreadId: 8752
SourceImage: C:\windows\system32\svchost.exe
TargetProcessGUID: {39e4a257-f131-5f8b-0c00-000000000700}
TargetProcessId: 756
TargetImage: C:\windows\system32\lsass.exe
GrantedAccess: 0x1000
CallTrace: C:\windows\SYSTEM32\ntdll.dll+9c584|C:\windows\System32\KERNELBASE.dll+6af15|c:\windows\system32\lsm.dll+10daa|c:\windows\system32\lsm.dll+1008d|C:\windows\System32\RPCRT4.dll+76a63|C:\windows\System32\RPCRT4.dll+da036|C:\windows\System32\RPCRT4.dll+37b7c|C:\windows\System32\RPCRT4.dll+549f8|C:\windows\System32\RPCRT4.dll+2c9b1|C:\windows\System32\RPCRT4.dll+2c26b|C:\windows\System32\RPCRT4.dll+1a8cf|C:\windows\System32\RPCRT4.dll+19d7a|C:\windows\System32\RPCRT4.dll+19361|C:\windows\System32\RPCRT4.dll+18dce|C:\windows\System32\RPCRT4.dll+16a05|C:\windows\SYSTEM32\ntdll.dll+333ed|C:\windows\SYSTEM32\ntdll.dll+34142|C:\windows\System32\KERNEL32.DLL+17c24|C:\windows\SYSTEM32\ntdll.dll+6cea1",10,Microsoft-Windows-Sysmon,2020-11-02T04:39:13.215Z,WORKSTATION5,10,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:13.215Z,,,,,,404,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1000,8752.0,C:\windows\system32\svchost.exe,C:\windows\SYSTEM32\ntdll.dll+9c584|C:\windows\System32\KERNELBASE.dll+6af15|c:\windows\system32\lsm.dll+10daa|c:\windows\system32\lsm.dll+1008d|C:\windows\System32\RPCRT4.dll+76a63|C:\windows\System32\RPCRT4.dll+da036|C:\windows\System32\RPCRT4.dll+37b7c|C:\windows\System32\RPCRT4.dll+549f8|C:\windows\System32\RPCRT4.dll+2c9b1|C:\windows\System32\RPCRT4.dll+2c26b|C:\windows\System32\RPCRT4.dll+1a8cf|C:\windows\System32\RPCRT4.dll+19d7a|C:\windows\System32\RPCRT4.dll+19361|C:\windows\System32\RPCRT4.dll+18dce|C:\windows\System32\RPCRT4.dll+16a05|C:\windows\SYSTEM32\ntdll.dll+333ed|C:\windows\SYSTEM32\ntdll.dll+34142|C:\windows\System32\KERNEL32.DLL+17c24|C:\windows\SYSTEM32\ntdll.dll+6cea1,2020-11-02 21:39:13.207,{39e4a257-f131-5f8b-0c00-000000000700},-,{39e4a257-f132-5f8b-1200-000000000700},C:\windows\system32\lsass.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Process Create:
RuleName: -
UtcTime: 2020-11-02 21:39:13.217
ProcessGuid: {39e4a257-7c81-5fa0-c44c-000000000700}
ProcessId: 2664
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
FileVersion: 10.0.18362.1 (WinBuild.160101.0800)
Description: WMI Provider Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Wmiprvse.exe
CommandLine: C:\windows\system32\wbem\wmiprvse.exe -secured -Embedding
CurrentDirectory: C:\windows\system32\
User: NT AUTHORITY\NETWORK SERVICE
LogonGuid: {39e4a257-f132-5f8b-e403-000000000000}
LogonId: 0x3E4
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=51B8646308EE0B68AD1F7F1291B85395434DE49A,MD5=801E8003C257C8F540B20F1E0DECD3A6,SHA256=A75C85F3B089993E9C042FB82ECB7757E8F460ED8065FC7991CAA38A6DE0F50C,IMPHASH=CC058866636CC184AD452F88EE39368A
ParentProcessGuid: {39e4a257-f132-5f8b-1000-000000000700}
ParentProcessId: 944
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\windows\system32\svchost.exe -k DcomLaunch -p",1,Microsoft-Windows-Sysmon,2020-11-02T04:39:13.232Z,WORKSTATION5,1,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:13.232Z,,,,,,,,,,,,2664,,,,,,,,,,C:\windows\system32\wbem\wmiprvse.exe -secured -Embedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-02 21:39:13.217,,-,,,{39e4a257-7c81-5fa0-c44c-000000000700},C:\Windows\System32\wbem\WmiPrvSE.exe,,,,,"SHA1=51B8646308EE0B68AD1F7F1291B85395434DE49A,MD5=801E8003C257C8F540B20F1E0DECD3A6,SHA256=A75C85F3B089993E9C042FB82ECB7757E8F460ED8065FC7991CAA38A6DE0F50C,IMPHASH=CC058866636CC184AD452F88EE39368A",,,,Microsoft Corporation,,10.0.18362.1 (WinBuild.160101.0800),WMI Provider Host,,Microsoft® Windows® Operating System,,Wmiprvse.exe,NT AUTHORITY\NETWORK SERVICE,944.0,System,C:\windows\system32\,C:\windows\system32\svchost.exe -k DcomLaunch -p,0.0,C:\Windows\System32\svchost.exe,{39e4a257-f132-5f8b-1000-000000000700},{39e4a257-f132-5f8b-e403-000000000000},0x3e4,,,,
"Process accessed:
RuleName: -
UtcTime: 2020-11-02 21:39:13.223
SourceProcessGUID: {39e4a257-f132-5f8b-1000-000000000700}
SourceProcessId: 944
SourceThreadId: 10040
SourceImage: C:\windows\system32\svchost.exe
TargetProcessGUID: {39e4a257-7c81-5fa0-c44c-000000000700}
TargetProcessId: 2664
TargetImage: C:\windows\system32\wbem\wmiprvse.exe
GrantedAccess: 0x1FFFFF
CallTrace: C:\windows\SYSTEM32\ntdll.dll+9d934|C:\windows\System32\KERNELBASE.dll+59e1a|C:\windows\System32\KERNELBASE.dll+55ec3|C:\windows\System32\KERNEL32.DLL+1c9ff|c:\windows\system32\rpcss.dll+b72e|c:\windows\system32\rpcss.dll+6896|c:\windows\system32\rpcss.dll+6699|C:\windows\System32\RPCRT4.dll+76a63|C:\windows\System32\RPCRT4.dll+13653|C:\windows\System32\RPCRT4.dll+1457a|C:\windows\System32\RPCRT4.dll+549f8|C:\windows\System32\RPCRT4.dll+2c9b1|C:\windows\System32\RPCRT4.dll+2c26b|C:\windows\System32\RPCRT4.dll+1a8cf|C:\windows\System32\RPCRT4.dll+19d7a|C:\windows\System32\RPCRT4.dll+19361|C:\windows\System32\RPCRT4.dll+18dce|C:\windows\System32\RPCRT4.dll+16a05|C:\windows\SYSTEM32\ntdll.dll+333ed|C:\windows\SYSTEM32\ntdll.dll+34142|C:\windows\System32\KERNEL32.DLL+17c24|C:\windows\SYSTEM32\ntdll.dll+6cea1",10,Microsoft-Windows-Sysmon,2020-11-02T04:39:13.233Z,WORKSTATION5,10,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:13.233Z,,,,,,944,2664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1fffff,10040.0,C:\windows\system32\svchost.exe,C:\windows\SYSTEM32\ntdll.dll+9d934|C:\windows\System32\KERNELBASE.dll+59e1a|C:\windows\System32\KERNELBASE.dll+55ec3|C:\windows\System32\KERNEL32.DLL+1c9ff|c:\windows\system32\rpcss.dll+b72e|c:\windows\system32\rpcss.dll+6896|c:\windows\system32\rpcss.dll+6699|C:\windows\System32\RPCRT4.dll+76a63|C:\windows\System32\RPCRT4.dll+13653|C:\windows\System32\RPCRT4.dll+1457a|C:\windows\System32\RPCRT4.dll+549f8|C:\windows\System32\RPCRT4.dll+2c9b1|C:\windows\System32\RPCRT4.dll+2c26b|C:\windows\System32\RPCRT4.dll+1a8cf|C:\windows\System32\RPCRT4.dll+19d7a|C:\windows\System32\RPCRT4.dll+19361|C:\windows\System32\RPCRT4.dll+18dce|C:\windows\System32\RPCRT4.dll+16a05|C:\windows\SYSTEM32\ntdll.dll+333ed|C:\windows\SYSTEM32\ntdll.dll+34142|C:\windows\System32\KERNEL32.DLL+17c24|C:\windows\SYSTEM32\ntdll.dll+6cea1,2020-11-02 21:39:13.223,{39e4a257-7c81-5fa0-c44c-000000000700},-,{39e4a257-f132-5f8b-1000-000000000700},C:\windows\system32\wbem\wmiprvse.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Process accessed:
RuleName: -
UtcTime: 2020-11-02 21:39:13.223
SourceProcessGUID: {39e4a257-f131-5f8b-0600-000000000700}
SourceProcessId: 540
SourceThreadId: 560
SourceImage: C:\windows\system32\csrss.exe
TargetProcessGUID: {39e4a257-7c81-5fa0-c44c-000000000700}
TargetProcessId: 2664
TargetImage: C:\windows\system32\wbem\wmiprvse.exe
GrantedAccess: 0x1FFFFF
CallTrace: C:\windows\SYSTEM32\ntdll.dll+9c584|C:\windows\system32\basesrv.DLL+2fba|C:\windows\SYSTEM32\CSRSRV.dll+5af4|C:\windows\SYSTEM32\ntdll.dll+6ceaf",10,Microsoft-Windows-Sysmon,2020-11-02T04:39:13.233Z,WORKSTATION5,10,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:13.233Z,,,,,,540,2664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1fffff,560.0,C:\windows\system32\csrss.exe,C:\windows\SYSTEM32\ntdll.dll+9c584|C:\windows\system32\basesrv.DLL+2fba|C:\windows\SYSTEM32\CSRSRV.dll+5af4|C:\windows\SYSTEM32\ntdll.dll+6ceaf,2020-11-02 21:39:13.223,{39e4a257-7c81-5fa0-c44c-000000000700},-,{39e4a257-f131-5f8b-0600-000000000700},C:\windows\system32\wbem\wmiprvse.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Image loaded:
RuleName: -
UtcTime: 2020-11-02 21:39:13.223
ProcessGuid: {39e4a257-7c81-5fa0-c44c-000000000700}
ProcessId: 2664
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
ImageLoaded: C:\Windows\System32\wbem\WmiPrvSE.exe
FileVersion: 10.0.18362.1 (WinBuild.160101.0800)
Description: WMI Provider Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Wmiprvse.exe
Hashes: SHA1=51B8646308EE0B68AD1F7F1291B85395434DE49A,MD5=801E8003C257C8F540B20F1E0DECD3A6,SHA256=A75C85F3B089993E9C042FB82ECB7757E8F460ED8065FC7991CAA38A6DE0F50C,IMPHASH=CC058866636CC184AD452F88EE39368A
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid",7,Microsoft-Windows-Sysmon,2020-11-02T04:39:13.234Z,WORKSTATION5,7,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:13.234Z,,,,,,,,,,,,2664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-02 21:39:13.223,,-,,,{39e4a257-7c81-5fa0-c44c-000000000700},C:\Windows\System32\wbem\WmiPrvSE.exe,,,,,"SHA1=51B8646308EE0B68AD1F7F1291B85395434DE49A,MD5=801E8003C257C8F540B20F1E0DECD3A6,SHA256=A75C85F3B089993E9C042FB82ECB7757E8F460ED8065FC7991CAA38A6DE0F50C,IMPHASH=CC058866636CC184AD452F88EE39368A",,,Microsoft Windows,Microsoft Corporation,C:\Windows\System32\wbem\WmiPrvSE.exe,10.0.18362.1 (WinBuild.160101.0800),WMI Provider Host,Valid,Microsoft® Windows® Operating System,true,Wmiprvse.exe,,,,,,,,,,,,,,
"Image loaded:
RuleName: -
UtcTime: 2020-11-02 21:39:13.223
ProcessGuid: {39e4a257-7c81-5fa0-c44c-000000000700}
ProcessId: 2664
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
ImageLoaded: C:\Windows\System32\ntdll.dll
FileVersion: 10.0.18362.1139 (WinBuild.160101.0800)
Description: NT Layer DLL
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: ntdll.dll
Hashes: SHA1=2006BDF15EAED226CE4FDB5337F7C121C311A0AE,MD5=3051E3AB25FBF0401FCA1A4CF63B2507,SHA256=B9FE6B85C174DB6BCAF0DA9961B9247FC79F0757DB3401AA3184E80BE339CB75,IMPHASH=00000000000000000000000000000000
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid",7,Microsoft-Windows-Sysmon,2020-11-02T04:39:13.234Z,WORKSTATION5,7,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:13.234Z,,,,,,,,,,,,2664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-02 21:39:13.223,,-,,,{39e4a257-7c81-5fa0-c44c-000000000700},C:\Windows\System32\wbem\WmiPrvSE.exe,,,,,"SHA1=2006BDF15EAED226CE4FDB5337F7C121C311A0AE,MD5=3051E3AB25FBF0401FCA1A4CF63B2507,SHA256=B9FE6B85C174DB6BCAF0DA9961B9247FC79F0757DB3401AA3184E80BE339CB75,IMPHASH=00000000000000000000000000000000",,,Microsoft Windows,Microsoft Corporation,C:\Windows\System32\ntdll.dll,10.0.18362.1139 (WinBuild.160101.0800),NT Layer DLL,Valid,Microsoft® Windows® Operating System,true,ntdll.dll,,,,,,,,,,,,,,
"RawAccessRead detected:
RuleName: -
UtcTime: 2020-11-02 21:39:13.223
ProcessGuid: {39e4a257-f121-5f8b-0100-000000000700}
ProcessId: 4
Image: System
Device: \Device\HarddiskVolume1",9,Microsoft-Windows-Sysmon,2020-11-02T04:39:13.236Z,WORKSTATION5,9,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:13.236Z,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-02 21:39:13.223,,-,,,{39e4a257-f121-5f8b-0100-000000000700},System,,,,,,,,,,,,,,,,,,,,,,,,,,,\Device\HarddiskVolume1,,,
"RawAccessRead detected:
RuleName: -
UtcTime: 2020-11-02 21:39:13.223
ProcessGuid: {39e4a257-f121-5f8b-0100-000000000700}
ProcessId: 4
Image: System
Device: \Device\HarddiskVolume3",9,Microsoft-Windows-Sysmon,2020-11-02T04:39:13.236Z,WORKSTATION5,9,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:13.236Z,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-02 21:39:13.223,,-,,,{39e4a257-f121-5f8b-0100-000000000700},System,,,,,,,,,,,,,,,,,,,,,,,,,,,\Device\HarddiskVolume3,,,
"RawAccessRead detected:
RuleName: -
UtcTime: 2020-11-02 21:39:13.223
ProcessGuid: {39e4a257-f121-5f8b-0100-000000000700}
ProcessId: 4
Image: System
Device: \Device\HarddiskVolume2",9,Microsoft-Windows-Sysmon,2020-11-02T04:39:13.236Z,WORKSTATION5,9,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:13.236Z,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-02 21:39:13.223,,-,,,{39e4a257-f121-5f8b-0100-000000000700},System,,,,,,,,,,,,,,,,,,,,,,,,,,,\Device\HarddiskVolume2,,,
"Image loaded:
RuleName: -
UtcTime: 2020-11-02 21:39:13.238
ProcessGuid: {39e4a257-7c81-5fa0-c44c-000000000700}
ProcessId: 2664
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
ImageLoaded: C:\Windows\System32\kernel32.dll
FileVersion: 10.0.18362.1110 (WinBuild.160101.0800)
Description: Windows NT BASE API Client DLL
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: kernel32
Hashes: SHA1=D207A86541CABC3190BBD5B1CC982F6D7C90051B,MD5=ED906DB51BCB4F5A68606D2683AF44A3,SHA256=DF5CE6E95294579D7D7D16C47CB3DC5C8FA1DB53CCE56091E3496309B0D87536,IMPHASH=D3645703895C4EBB8EA5B9B26816A081
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid",7,Microsoft-Windows-Sysmon,2020-11-02T04:39:13.249Z,WORKSTATION5,7,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:13.249Z,,,,,,,,,,,,2664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-02 21:39:13.238,,-,,,{39e4a257-7c81-5fa0-c44c-000000000700},C:\Windows\System32\wbem\WmiPrvSE.exe,,,,,"SHA1=D207A86541CABC3190BBD5B1CC982F6D7C90051B,MD5=ED906DB51BCB4F5A68606D2683AF44A3,SHA256=DF5CE6E95294579D7D7D16C47CB3DC5C8FA1DB53CCE56091E3496309B0D87536,IMPHASH=D3645703895C4EBB8EA5B9B26816A081",,,Microsoft Windows,Microsoft Corporation,C:\Windows\System32\kernel32.dll,10.0.18362.1110 (WinBuild.160101.0800),Windows NT BASE API Client DLL,Valid,Microsoft® Windows® Operating System,true,kernel32,,,,,,,,,,,,,,
"Image loaded:
RuleName: -
UtcTime: 2020-11-02 21:39:13.238
ProcessGuid: {39e4a257-7c81-5fa0-c44c-000000000700}
ProcessId: 2664
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
ImageLoaded: C:\Windows\System32\KernelBase.dll
FileVersion: 10.0.18362.1139 (WinBuild.160101.0800)
Description: Windows NT BASE API Client DLL
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Kernelbase.dll
Hashes: SHA1=48B3741C6497B40F71868EFAAA9EB7A224CB8060,MD5=AEE6D39564EEB18A90C3160215941B46,SHA256=6733FEEA211EA651B5DF46D391825D7861126546AE80A42A4C1E7B1ABD0E4DA5,IMPHASH=16003AF856720C35351BB8C14AD0B0A8
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid",7,Microsoft-Windows-Sysmon,2020-11-02T04:39:13.249Z,WORKSTATION5,7,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:13.249Z,,,,,,,,,,,,2664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-02 21:39:13.238,,-,,,{39e4a257-7c81-5fa0-c44c-000000000700},C:\Windows\System32\wbem\WmiPrvSE.exe,,,,,"SHA1=48B3741C6497B40F71868EFAAA9EB7A224CB8060,MD5=AEE6D39564EEB18A90C3160215941B46,SHA256=6733FEEA211EA651B5DF46D391825D7861126546AE80A42A4C1E7B1ABD0E4DA5,IMPHASH=16003AF856720C35351BB8C14AD0B0A8",,,Microsoft Windows,Microsoft Corporation,C:\Windows\System32\KernelBase.dll,10.0.18362.1139 (WinBuild.160101.0800),Windows NT BASE API Client DLL,Valid,Microsoft® Windows® Operating System,true,Kernelbase.dll,,,,,,,,,,,,,,
"Image loaded:
RuleName: -
UtcTime: 2020-11-02 21:39:13.238
ProcessGuid: {39e4a257-7c81-5fa0-c44c-000000000700}
ProcessId: 2664
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
ImageLoaded: C:\Windows\System32\msvcrt.dll
FileVersion: 7.0.18362.1 (WinBuild.160101.0800)
Description: Windows NT CRT DLL
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: msvcrt.dll
Hashes: SHA1=0EA4B3CFB14E49CEC0D42FF0F1FA989E69647A8F,MD5=36354D9B5B0A58A4B9A19103852C00A2,SHA256=E5A863D3F4BFEFED7D73A7B1499F81B7235BC9AE3C108065041BCB8E5446B1BB,IMPHASH=1273683626EBBA703979F188A1E64237
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid",7,Microsoft-Windows-Sysmon,2020-11-02T04:39:13.251Z,WORKSTATION5,7,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:13.251Z,,,,,,,,,,,,2664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-02 21:39:13.238,,-,,,{39e4a257-7c81-5fa0-c44c-000000000700},C:\Windows\System32\wbem\WmiPrvSE.exe,,,,,"SHA1=0EA4B3CFB14E49CEC0D42FF0F1FA989E69647A8F,MD5=36354D9B5B0A58A4B9A19103852C00A2,SHA256=E5A863D3F4BFEFED7D73A7B1499F81B7235BC9AE3C108065041BCB8E5446B1BB,IMPHASH=1273683626EBBA703979F188A1E64237",,,Microsoft Windows,Microsoft Corporation,C:\Windows\System32\msvcrt.dll,7.0.18362.1 (WinBuild.160101.0800),Windows NT CRT DLL,Valid,Microsoft® Windows® Operating System,true,msvcrt.dll,,,,,,,,,,,,,,
"Image loaded:
RuleName: -
UtcTime: 2020-11-02 21:39:13.238
ProcessGuid: {39e4a257-7c81-5fa0-c44c-000000000700}
ProcessId: 2664
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
ImageLoaded: C:\Windows\System32\wbem\fastprox.dll
FileVersion: 10.0.18362.1 (WinBuild.160101.0800)
Description: WMI Custom Marshaller
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: fastprox.dll
Hashes: SHA1=EC1D3D11835E845616264EC5DB8C1F64A5F5D9F9,MD5=18EB21F581376F1DE995FC8EEACD9C52,SHA256=C2B08EA50344FFA822EC7594C0EC7237416465B444F0FE90D6889A0126898FD8,IMPHASH=826E98CB0ED4EFA13382853984A1F38C
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid",7,Microsoft-Windows-Sysmon,2020-11-02T04:39:13.253Z,WORKSTATION5,7,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:13.253Z,,,,,,,,,,,,2664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-02 21:39:13.238,,-,,,{39e4a257-7c81-5fa0-c44c-000000000700},C:\Windows\System32\wbem\WmiPrvSE.exe,,,,,"SHA1=EC1D3D11835E845616264EC5DB8C1F64A5F5D9F9,MD5=18EB21F581376F1DE995FC8EEACD9C52,SHA256=C2B08EA50344FFA822EC7594C0EC7237416465B444F0FE90D6889A0126898FD8,IMPHASH=826E98CB0ED4EFA13382853984A1F38C",,,Microsoft Windows,Microsoft Corporation,C:\Windows\System32\wbem\fastprox.dll,10.0.18362.1 (WinBuild.160101.0800),WMI Custom Marshaller,Valid,Microsoft® Windows® Operating System,true,fastprox.dll,,,,,,,,,,,,,,
